Profile Name,Profile Name link,Job Title,Location
ARNAUD GRUNTHALER Adam Gelineau Jerome CASTEUBLE 6 autres relations que vous avez en commun,https://www.linkedin.com/in/arnaudgrunthaler/,Avocat - Associé / Partner chez Forvis Mazars Avocats,"Paris, Île-de-France, France"
Renaud de Livonnière 6 k abonnés Ariya Chittasy Nicolas Bertelli 29 autres relations que vous avez en commun,https://www.linkedin.com/in/renaud-de-livonniere/,Accélérez la transformation digitale de vos parcours d'épargne avec notre expertise💡🔑🚀 ✅,"Paris, Île-de-France, France"
Sebastien Rouyer 3 k abonnés Vincent Bobin Sébastien Leleu 5 autres relations que vous avez en commun,https://www.linkedin.com/in/sebastien-rouyer-11263713/,Fondateur Réseau P&P,"Bordeaux, Nouvelle-Aquitaine, France"
Mathieu Becker David Flak Toni Dos Santos 11 autres relations que vous avez en commun Accéder à mon site web,https://www.linkedin.com/in/mathieubeckerparis/,Directeur projets RH Maître de conférences associé Responsable Master Gestion de Patrimoine et Master Banque Expert Conseil,"Paris, Île-de-France, France"
Eric Baroin Jerome CASTEUBLE Kevin RIETSCH 1 autre relation que vous avez en commun,https://www.linkedin.com/in/eric-baroin-43aba9/,Managing Partner FBL Avocats,"Lyon, Auvergne-Rhône-Alpes, France"
Guillaume Monarcha Sébastien Leleu Paul Boëffard,https://www.linkedin.com/in/guillaume-monarcha-81ab5a4/,"PhD, Head of Research and Strategy, Partner",Paris et périphérie
"Jonathan Landais, CFA Olivier Tilloy Jerome CASTEUBLE 11 autres relations que vous avez en commun",https://www.linkedin.com/in/jonathanlandais/,Dette privée immobilière | Herrmann Immeubles Financement,France
Souleymane-Jean GALADIMA 11 k abonnés Gandé Aitor DAGBA EGUILUZ Olivier Tilloy 28 autres relations que vous avez en commun Accéder à mon site web,https://www.linkedin.com/in/souleymane-jean-galadima/,"Sapians, multi-family office digital issu de l'alliance entre iVesta et Mata Capital. Nous recrutons.","Paris, Île-de-France, France"
Marie-Françoise Kerhuel Sébastien Leleu,https://www.linkedin.com/in/marie-fran%C3%A7oise-kerhuel-3251b7b/fr/,President at MKDIRECT,Paris et périphérie
Tarek Hegazy 7 k abonnés Sébastien Leleu Moustapha Amadou,https://www.linkedin.com/in/tarek-hegazy-9953096/,Executive Vice President - International Operations & Strategic Development,"Ville de Paris, Île-de-France, France"
Sébastien FRIESS Cyril Pierre de Geyer Robin Bonduelle 8 autres relations que vous avez en commun,https://www.linkedin.com/in/sebastienfr/,"VP Engineering & Responsable SI @ SFEIR | Cloud, AI & Security Strategy | Scaling Tech Teams",Lille et périphérie
Fabien Rycroft 1 k abonnés Sébastien Leleu,https://www.linkedin.com/in/fabien-rycroft/,"Dirigeant & Fondateur, VITALEPARGNE","Caen, Normandie, France"
Gautier Caton 17 k abonnés Loïc Deffains Benjamin Lancar 8 autres relations que vous avez en commun,https://www.linkedin.com/in/gautier-caton/,"Pompes Funèbres CATON - Paris, Régions Centre, Bourgogne et Pays de Loire","Orléans, Centre-Val de Loire, France"
Julien Proffit Olivier Tilloy Giuseppe de Martino 22 autres relations que vous avez en commun,https://www.linkedin.com/in/julien-proffit-81b6a64/,AVOCAT ASSOCIE | CHAPTER AVOCATS,Paris et périphérie
Axel Bonnassies Sébastien Leleu,https://www.linkedin.com/in/axel-bonnassies/,Managing Partner at Hivest Capital,Paris et périphérie
Adélaïde Roger Sébastien Leleu Théo Lavoyer 2 autres relations que vous avez en commun,https://www.linkedin.com/in/ad%C3%A9la%C3%AFde-roger-a5564b16/,Head of Marketing & Communication,"Paris, Île-de-France, France"
Mario Bossetti Sébastien Leleu,https://www.linkedin.com/in/mario-bossetti-12715017/,Senior Advisor Patrimoine 24,"Paris, Île-de-France, France"
David ANGELVIN-BONNETTY 6 k abonnés Ronan LOAS Stéphane ATLANI 7 autres relations que vous avez en commun Voir mes services,https://www.linkedin.com/in/david-angelvin-bonnetty-31510a19/,Dirigeant chez FINAXY Rhône-Alpes Expert en solutions sur-mesure pour protéger vos entreprises et optimiser vos programmes d’assurance,"Caluire-et-Cuire, Auvergne-Rhône-Alpes, France"
Faustine Carrière Sébastien Leleu,https://www.linkedin.com/in/faustine-carri%C3%A8re-50289018/,Avocat Associé - Lawderis Avocats,Paris et périphérie
Jean-Baptiste Monié Jean Marie Tassy Simeoni Cyril Garbois 17 autres relations que vous avez en commun Accéder à mon site web,https://www.linkedin.com/in/jbmonie-financement/,Dirigeant - Conseil en financement - Financement immobilier - Financement corporate,"Paris, Île-de-France, France"
Pierre Manassa Sébastien Leleu Sabine Chaillas 1 autre relation que vous avez en commun,https://www.linkedin.com/in/pierre-manassa-1777b818/,Product Owner - Freelance,"Bordeaux, Nouvelle-Aquitaine, France"
Bernard Chartier Eric Strich Sébastien Leleu Accéder à mon site web,https://www.linkedin.com/in/bchartier/,Associé fondateur Suricats Consulting,"Paris, Île-de-France, France"
Paul Moreno Blosseville Cyril Garbois Siptene Pirbay 13 autres relations que vous avez en commun,https://www.linkedin.com/in/paul-moreno-blosseville/,"President d'Opale Capital by Tikehau Capital, une solution d'investissement en non coté pour les conseillers financiers","Paris, Île-de-France, France"
Arnaud Lafarge Sébastien Leleu,https://www.linkedin.com/in/arnaud-lafarge-978b1a/,Partner,Paris et périphérie
Jennifer Lefèvre Sébastien Leleu Simon Lagadec 2 autres relations que vous avez en commun,https://www.linkedin.com/in/lefevrejennifer/,Directrice Commerciale | UAF LIFE Patrimoine,Paris et périphérie
Giovanni Lefileur Sébastien Leleu Victor Lalin 1 autre relation que vous avez en commun,https://www.linkedin.com/in/giovanni-lefileur-1886377/,Conseiller en Gestion de Patrimoine chez Oxygen Patrimoine,"Rosel, Normandie, France"
Marine Boyer Lepoutre Sébastien Leleu,https://www.linkedin.com/in/marine-boyer-lepoutre-7191453/,Group M&A Director,"Lyon, Auvergne-Rhône-Alpes, France"
Jean-Baptiste FREY Sébastien Leleu Tom Rey,https://www.linkedin.com/in/jean-baptiste-frey-5b7358/,CEO - Producer at PMSA,"Paris, Île-de-France, France"
Malcolm Vincent Jerome CASTEUBLE Sébastien Leleu 2 autres relations que vous avez en commun Accéder à mon site web,https://www.linkedin.com/in/malcolm-vincent-astoria/,"Président | Astoria Finance, Insinia, Astoria Courtage | Stratégie & Développement du Groupe",Paris et périphérie
Patrick VAN LOO Sébastien Leleu,https://www.linkedin.com/in/patrick-van-loo-85500214/,Directeur Associé chez AVANTEAM,Paris et périphérie
Vanessa Fricano Sébastien Leleu,https://www.linkedin.com/in/vanessa-fricano/,Directrice de la croissance externe et relations investisseurs at Kereis,Paris et périphérie
Celine Henry 1 k abonnés Sébastien Leleu,https://www.linkedin.com/in/celine-henry-7a90036/,Diversifier votre patrimoine | Optimiser le rendement de vos placements | Gérante Avelis Finance,Rennes et périphérie
Nicolas Sost Sébastien Leleu,https://www.linkedin.com/in/nicolas-sost-915bab/fr/,"Quand rien n'est certain, tout devient possible.","Aix-en-Provence, Provence-Alpes-Côte d’Azur, France"
mounia chaoui-roulleau Sébastien Leleu Théo Galula 1 autre relation que vous avez en commun,https://www.linkedin.com/in/mounia-chaoui-roulleau-5153827/,Managing Partner at Turenne Capital,"Paris, Île-de-France, France"
Andreas Thuemmler Dr. Mervyn G. Maistry Ulrik Deichsel 3 autres relations que vous avez en commun,https://www.linkedin.com/in/andreasthuemmler/,"Entrepreneur, Venture Capitalist and Whisky Enthusiast",Allemagne
Alain ZELL 8 k abonnés Siptene Pirbay Florian Rais 4 autres relations que vous avez en commun,https://www.linkedin.com/in/alain-zell-1982971a/,CEO CAPITALIUM Wealth Management,Genève et périphérie
Baptiste Maes Sébastien Leleu Ieva Gaigala 1 autre relation que vous avez en commun,https://www.linkedin.com/in/baptiste-maes-93537314/,Family officer & Président Ofilae,Lille et périphérie
Pierre GODEFROY Ben Guerville Gaspard Gantzer 4 autres relations que vous avez en commun,https://www.linkedin.com/in/pierre-godefroy-42115117/,Conseiller en Gestion de Patrimoine,"Jacou, Occitanie, France"
Yaelle Charbonnel Sébastien Leleu,https://www.linkedin.com/in/yaelle-charbonnel-b321482/,Construction et Optimisation de Patrimoine,France
Zied LOUKIL Khalil Talbi Sébastien Leleu 1 autre relation que vous avez en commun,https://www.linkedin.com/in/loukilzied/,Partner - Deal Advisory - Transaction Services | FSI at Forvis Mazars Group,Paris et périphérie
Cedric Wehry Sébastien Leleu Enguerrand Chalvon Demersay 1 autre relation que vous avez en commun,https://www.linkedin.com/in/cedric-wehry-839858/,Co-fondateur chez ARESA,Strasbourg et périphérie
Nicolas Goiran 5 k abonnés Dominique Seguin 🟢 Vendre facilement Nicolas Bertelli 9 autres relations que vous avez en commun,https://www.linkedin.com/in/nicolas-goiran-1648813/,Investisseur à impact Accélérer la décarbonation de l’industrie Strategie « Brown to Green »,France
Julien Latrubesse Jerome CASTEUBLE Sébastien Leleu 1 autre relation que vous avez en commun,https://www.linkedin.com/in/julien-latrubesse-8b64a418/,Partner Transaction Services,France
Cyril HARPOUTLIAN 8 k abonnés Emmanuel de Vauxmoret Joan Burkovic 12 autres relations que vous avez en commun Accéder à mon site web,https://www.linkedin.com/in/cyrilharpoutlian/fr/,Entrepreneur dans le secteur de la tech et du consulting,"Sceaux, Île-de-France, France"
Roy Awad Jerome CASTEUBLE Sébastien Leleu 2 autres relations que vous avez en commun,https://www.linkedin.com/in/roy-awad-b246b716/,Managing Partner at White Peaks Capital,Zürich Metropolitan Area
Séverine Richard-Vitton Sébastien Leleu Katrine Lyngsø,https://www.linkedin.com/in/severinerichardvitton/,Gestion de Patrimoine - Secrétaire Générale Groupe,Paris et périphérie
Cyril De Galea Jerome CASTEUBLE Sébastien Leleu 1 autre relation que vous avez en commun,https://www.linkedin.com/in/cyril-de-galea-b696a64/,Partner at Oquendo Capital,Espagne
Xavier Loosveldt Sébastien Leleu,https://www.linkedin.com/in/xavier-loosveldt-546149/,Partner at Ekkio Capital,Paris et périphérie
Jérome Mazurier Sébastien Leleu,https://www.linkedin.com/in/j%C3%A9rome-mazurier-67a70019/,Responsable Pole Immobilier Ingefii,"Le Bouscat, Nouvelle-Aquitaine, France"
Cyrille GUYARD Jerome CASTEUBLE Sébastien Leleu 4 autres relations que vous avez en commun,https://www.linkedin.com/in/cyrille-guyard-5849397/,"Entrepreneur, philentrepreneur, board member","Paris, Île-de-France, France"
Aurélien Florin Bertrand Jouvenot Sébastien Leleu 2 autres relations que vous avez en commun,https://www.linkedin.com/in/aur%C3%A9lien-florin-15b76910/,Directeur Editorial & Communication chez Scala Patrimoine,France
Arnaud YVINEC Sébastien Leleu,https://www.linkedin.com/in/arnaud-yvinec-b5679216/,"Président, LAFFITTE CAPITAL MANAGEMENT","Paris, Île-de-France, France"
Frédéric Apollonio 10 k abonnés Jerome CASTEUBLE David Carmier 6 autres relations que vous avez en commun Prendre un rendez-vous,https://www.linkedin.com/in/fr%C3%A9d%C3%A9ric-apollonio-56b88414/,Anticiper Assurer Accompagner - Inspecteur Conseil - SwissLife,Paris et périphérie
Joël Glusman 9 k abonnés Gilbert Potié Perrine Bismuth 7 autres relations que vous avez en commun,https://www.linkedin.com/in/jo%C3%ABl-glusman-19411612/,"Serial Entrepreneur - Founder of Crystal Group & TALA – The Aerospace Logistics Alliance- President TLF Overseas , The French Forwarders Association -Conseiller Commerce Extérieur - CCEF-Mentor IME - ASF","Paris, Île-de-France, France"
Antoine Musnier Matthias Fille Sébastien Leleu 1 autre relation que vous avez en commun,https://www.linkedin.com/in/antoine-musnier-3b12653/,Corporate Finance @ MCB Capital Market (Mauritius),Maurice
Nicolas de Witt Sébastien Leleu Amaury d'Everlange,https://www.linkedin.com/in/nicolas-de-witt-09101112/,Associé chez Taylor Wessing,Paris et périphérie
Benjamin FLOTTES DE POUZOLS Siptene Pirbay Sébastien Leleu 6 autres relations que vous avez en commun,https://www.linkedin.com/in/benjamin-flottes-de-pouzols-4aa31417/,Directeur associé en charge du développement chez WENIMMO,Paris et périphérie
Hélène Bringer 8 k abonnés Sébastien Leleu Elise Farge Di Maria 4 autres relations que vous avez en commun,https://www.linkedin.com/in/h%C3%A9l%C3%A8ne-bringer-81614719/,VP Critical Information Systems - Directrice Générale Thales Services Numériques,France
Yannick Bruneau Sébastien Leleu,https://www.linkedin.com/in/yannick-bruneau-4557444/fr/,Gestion de patrimoine - Cap Patrimonial,"Cahors, Occitanie, France"
Karine AKRICH Sébastien Leleu,https://www.linkedin.com/in/karineakrich/,CGP,"Pierrelatte, Auvergne-Rhône-Alpes, France"
Olivier GOLDER Sébastien Leleu,https://www.linkedin.com/in/olivier-golder/,Managing Director chez Intermediate Capital Group (ICG),"Paris, Île-de-France, France"
Frédéric Singer Sébastien Leleu,https://www.linkedin.com/in/fr%C3%A9d%C3%A9ric-singer-287b8719/,Partner chez Activa,"Paris, Île-de-France, France"
Etienne Roesch Sébastien Leleu,https://www.linkedin.com/in/etienne-roesch-644a779/,"Président ERIM - Promotion immobilière, Président Forward Group - Conseil en Investissement",Paris et périphérie
Michael Sfez 4 k abonnés Sébastien Leleu Frédéric BOULEUC 1 autre relation que vous avez en commun Accéder à mon site web,https://www.linkedin.com/in/msfez/,Associé Cofondateur KERMONY Office,Paris et périphérie
Matthieu Enjuanes Sébastien Leleu,https://www.linkedin.com/in/matthieu-enjuanes-0552a59/,Directeur Administratif et Financier du groupe CYRUS,Paris et périphérie
Regis Meiffredy Sebastien Lapedra Cyril Garbois 12 autres relations que vous avez en commun,https://www.linkedin.com/in/regis-meiffredy/,Finance & Risk Management | Advisor to Global Institutions | Entrepreneur,Royaume-Uni
Stéphane T. 4 k abonnés Gaspard Gantzer Stéphane Mallard 8 autres relations que vous avez en commun,https://www.linkedin.com/in/stephanetartiere/,Agile Coach I Scrum Master I Digital Product Consultant | Vinge Ambassador | Motorsport Professional and Passionate,"Luxembourg, Luxembourg, Luxembourg"
Cyril Pierre de Geyer 38 k abonnés Bertrand Jouvenot Olivier Le Corre 424 autres relations que vous avez en commun,https://www.linkedin.com/in/cyril-pierre-de-geyer/,"Recrutez des profils opérationnels dans la vente, le marketing, le BTP et la santé avec nos écoles.","Paris, Île-de-France, France"
Marie-Laure Falcoz 976 abonnés Sébastien Leleu Frédéric BOULEUC 2 autres relations que vous avez en commun,https://www.linkedin.com/in/marie-laure-falcoz/,Senior Office Manager | Executive Assistant | Operations & Coordination | French/English (C1),"Paris, Île-de-France, France"
Olivier Marq 8 k abonnés Sébastien Leleu Aymeric Bourgeois 1 autre relation que vous avez en commun,https://www.linkedin.com/in/olivier-marq/,"Développement commercial, Entrée principale! Rejoignez l’aventure 🚀","Calvisson, Occitanie, France"
Jean-Luc Bernard 32 k abonnés Pierre Harand Gilbert Potié 214 autres relations que vous avez en commun Accéder à mon site web,https://www.linkedin.com/in/jeanlucbernard/,"CEO Robinson Technologies, the leading technology and luxury hospitality brand, three pillars ( astek #FrenchTech #11 000 p 900 M€ turnover) , SaintBarthParadise (8 ultraluxe Villas to rent), Eekem group (1000 engineers)","Singapour, Singapour"
Arnaud Cohen Gilbert Potié Thomas Verstrepen 6 autres relations que vous avez en commun Accéder à mon site web,https://www.linkedin.com/in/arnaudcohen/,"Président FORSIDES Consulting Group | Intelligence artificielle, Actuariat","Paris, Île-de-France, France"
Stephanie Tourres Grégoire HENRY Sébastien Leleu,https://www.linkedin.com/in/stephanie-tourres-71337710/,Présidente des Verreries Et Cristalleries Waltersperger,France
Eric Joulié Sébastien Leleu Maxime Paradis,https://www.linkedin.com/in/ericjoulie/,Vice President Western Europe at Teradata,Paris et périphérie
Delphine Larrandaburu Sébastien Leleu,https://www.linkedin.com/in/delphinelarrandaburu/,Directeur chez BNP Paribas Développement,France
Christian DECHANT Sébastien Leleu,https://www.linkedin.com/in/christian-dechant-6243181a/,AVISIO GESTION PRIVEE,"Lyon, Auvergne-Rhône-Alpes, France"
Michel Lafon Sébastien Leleu,https://www.linkedin.com/in/michel-lafon-6441571a/,Senior Advisor chez PAX Corporate Finance,Paris et périphérie
Sebastien Vernhes 1 k abonnés Sébastien Leleu,https://www.linkedin.com/in/sebastien-vernhes-50244a/,Allocation d’actifs Family Office,France
Florian B. Laetitia Bordier Sébastien Leleu,https://www.linkedin.com/in/florianbouchot/,Senior Software Engineer at Alan,"Barcelone, Catalogne, Espagne"
Fabio Pires Aurelien Visa Sébastien Leleu 1 autre relation que vous avez en commun,https://www.linkedin.com/in/fabiopires/,Avocat chez Gramond ⚖️ M&A | Droit boursier | Droit des sociétés | RSE,"Paris, Île-de-France, France"
Benoît Le Gavrian Etienne Viellard Sébastien Leleu 1 autre relation que vous avez en commun,https://www.linkedin.com/in/benoitlegavrian/fr/,Directeur Général at Giphar Groupe | Administrateur,"Milan, Lombardie, Italie"
Côme de Chérisey Jean Neltner Nicolas Machard 31 autres relations que vous avez en commun,https://www.linkedin.com/in/c%C3%B4me-de-ch%C3%A9risey/,Senior Advisor,"Paris, Île-de-France, France"
Hadi AIT-SI-SELMI 3 k abonnés Thibaud Elziere Sébastien Leleu,https://www.linkedin.com/in/hadi-ait-si-selmi-5545b01/,"Founder of KEYTEO Group, a player in Digital Consulting. Entrepreneurship and seed investment (6 exits including one in Asia).","Bruxelles, Région de Bruxelles-Capitale, Belgique"
Camille Lasserre 3 k abonnés Laurent Plantier Perrine Bismuth 1 autre relation que vous avez en commun Accéder à mon site web,https://www.linkedin.com/in/camille-lasserre-boxconseil/,Fondatrice et Directrice de l'agence Box conseil | Livre d'entreprise & Communication corporate,"Boulogne-Billancourt, Île-de-France, France"
Bertrand Guillot 4 k abonnés Etienne Alcouffe Sébastien Leleu 3 autres relations que vous avez en commun Accéder à mon site web,https://www.linkedin.com/in/bertrand-guillot-910a521/,Président/CEO chez XPath Groupe,France
Macha-Pascale SOKOLOW Jerome CASTEUBLE Sébastien Leleu 1 autre relation que vous avez en commun,https://www.linkedin.com/in/macha-pascale-sokolow/,Avocat associé M&A (private & public) - Relations entre (futurs) actionnaires - Entrée des managers clé au capital Membre actif des Forces Françaises de l’Industrie Membre de l’Association des Avocats en Droit Boursier,"Paris, Île-de-France, France"
Clement Pochard Sébastien Leleu Clément Beccu,https://www.linkedin.com/in/clement-pochard-5407a57/,CEO at EXCLUSIVE PARTNERS,Paris et périphérie
Jérôme Bersay 24 k abonnés Giuseppe de Martino Boris Janicek 13 autres relations que vous avez en commun,https://www.linkedin.com/in/jerome-bersay/,"Lawyer, Partner at Bersay",Paris et périphérie
Christophe Gardent Sébastien Leleu Oliver BEGUE,https://www.linkedin.com/in/christophe-gardent-0556672/,Président Groupe ACHAT SOLUTIONS,"Montpellier, Occitanie, France"
Alexandre Toussaint 18 k abonnés Vincent Bobin Gabriel Delattre 71 autres relations que vous avez en commun,https://www.linkedin.com/in/altoussaint/,"CEO de Baltis, 110M€ levés et 220 projets financés | Podcast Ma Tirelire sur les finances perso | Crowdfunding, immobilier fractionné & start-up impact | Business Angel Private Equity | Théâtre & Echecs","Paris, Île-de-France, France"
YOANN CHERY 10 k abonnés Dominique Seguin 🟢 Vendre facilement Jean-Paul Gaumet 16 autres relations que vous avez en commun Accéder à mon site web,https://www.linkedin.com/in/yoann-chery-2a046710/,Founder Ceo Leader Insurance-Ceo Ardonagh France-Partners Ardonagh Group -« Multi entrepreneur » sur: YCpartners.fr -President FC POISSY Football Club,France
Eric Bonnel de Longchamp 5 k abonnés Ben Guerville Sébastien Leleu Voir mes services,https://www.linkedin.com/in/ericbonnel2026/,CEO @ Neopetal | Sovereign NVIDIA GPU-as-a-Service & Private AI Cloud | Enterprise AI Agents,"Bangkok, Thaïlande"
Vincent Sillegue 3 k abonnés Nicolas Machard Sébastien Leleu 4 autres relations que vous avez en commun,https://www.linkedin.com/in/vincent-sillegue-614a7010/,Construire des interfaces Human-AI qui fonctionnent vraiment | User-Centric | Open Source,Bordeaux et périphérie
Benjamin Lellouche Sébastien Leleu Frédéric BOULEUC 11 autres relations que vous avez en commun,https://www.linkedin.com/in/benjamin-lellouche-44624b16/,Président Tom Invest conseil / Directeur général Gridky Conseil,"Paris, Île-de-France, France"
Sandie Giacobi 13 k abonnés Bertrand Jouvenot Cyril Pierre de Geyer 95 autres relations que vous avez en commun Prendre un rendez-vous,https://www.linkedin.com/in/sandiegiacobi/,Cofondatrice My Marketing Xperience | Experte marketing B2B | Podcast | Auteure | Conférencière |,Monaco
Roland MAZARS - Expert Comptable 8 k abonnés Cyril Pierre de Geyer Benoît Jeanvoine 13 autres relations que vous avez en commun Prendre un rendez-vous,https://www.linkedin.com/in/roland-mazars-france/,"🚀 J’accompagne les TPE et PME dans leur pilotage stratégique et financier | Finance, Juridique & Fiscalité | Rentabilité + Trésorerie | Gestion sociale et RH 🚀 Toulouse+ IDF +Guadeloupe",Toulouse et périphérie
Patrick Jacq Sébastien Leleu,https://www.linkedin.com/in/patrick-jacq-2958585/,Associé Gérant chez SPI Conseil,Paris et périphérie
Gilles TRIGARI Sébastien Leleu,https://www.linkedin.com/in/gilles-trigari-0aa23716/,Directeur du Business Développement & Commerce - M&A Fusions Acquisitions chez Coexya Group,Lyon et périphérie
Patrick Fontan 3 k abonnés Sébastien Leleu Thierry Vignal 1 autre relation que vous avez en commun,https://www.linkedin.com/in/patrick-fontan-92228b13/,Associé chez Maubourg Patrimoine,Paris et périphérie
Jean-Louis Picollo Yoann Castiel Jerome CASTEUBLE 8 autres relations que vous avez en commun Voir mes services,https://www.linkedin.com/in/jean-louis-picollo/,"Fondateur et dirigeant de RESOLVYS. Membre de la CPC Provence, de SPHERE PME et de l’ANACOFI",Marseille et périphérie
Samuel Barnier Sébastien Leleu,https://www.linkedin.com/in/samuel-barnier-37224219/,Président chez Gaïa Conseil et Patrimoine,"Tours, Centre-Val de Loire, France"
David Fredoux Sébastien Leleu,https://www.linkedin.com/in/david-fredoux-0635b91a/,Radiologue.,"Lille, Hauts-de-France, France"
Andy de Brito Ben Guerville Sébastien Leleu 3 autres relations que vous avez en commun,https://www.linkedin.com/in/andy-rodrigues-/,.,États-Unis
Romain Déchelette Sébastien Leleu,https://www.linkedin.com/in/romain-d%C3%A9chelette-3b62881/,Président chez SEREX Assurances,Paris et périphérie
Jean-Paul FELIX 19 k abonnés Giuseppe de Martino Nicolas BEAUCHESNE 24 autres relations que vous avez en commun Accéder à mon site web,https://www.linkedin.com/in/jeanpaul-felix/fr/,Multi-entrepreneur │ Je vous aide à vous installer au Luxembourg │ Membre APM,"Luxembourg, Luxembourg, Luxembourg"
Anthony Cros 8 k abonnés Alban Philippe Le Foll Kevin Elbaz 7 autres relations que vous avez en commun Accéder à mon site web,https://www.linkedin.com/in/anthonycros/,Directeur et fondateur de Cros Investing - Bureau d'analyse indépendant en allocation d'actifs pour les CGP/ Family Offices - Conseil de fonds dédiés,Nice et périphérie
Julien Oudart Jean Neltner Nicolas BEAUCHESNE 16 autres relations que vous avez en commun,https://www.linkedin.com/in/julienoudart/,Entrepreneur and investor. Partnerships at Openclassrooms. Tootr and NukeSuite co-founder. MIT Solve mentor.,"Los Angeles, Californie, États-Unis"
☁️ Olivier Massonnat 🤖 Janet O'Sullivan Sébastien Leleu 2 autres relations que vous avez en commun,https://www.linkedin.com/in/oliviermassonnat/fr/,"Innove, conseille et construit les entreprises de demain en toute responsabilité humaine 😊 #TransformationDigitale #AITransformation !🚀☁️🤖",Paris et périphérie
Antoine Bertin Sébastien Leleu Clément Beccu 2 autres relations que vous avez en commun,https://www.linkedin.com/in/antoinebertin/,Directeur Associé chez UI Investissement,Paris et périphérie
Caroline LIM Nicolas Renou Sébastien Leleu 8 autres relations que vous avez en commun,https://www.linkedin.com/in/carolinelim-serendippatrimoine/,"Conseil indépendant en gestion privée | Ingénierie patrimoniale & fiscalité immobilière | J’aide les familles & dirigeants à structurer un patrimoine aligné, éthique & sécurisé","Paris, Île-de-France, France"
Alexandre Juvé 11 k abonnés Dominique Seguin 🟢 Vendre facilement Nicolas BEAUCHESNE 36 autres relations que vous avez en commun Prendre un rendez-vous,https://www.linkedin.com/in/alexandrejuve/,J'aide les Français vivant à l'étranger à préparer leur retraite 🌍 | Prendre RDV 📆 n'a jamais été aussi simple ⬇️ | Fondateur Epargne Plurielle,"Paris, Île-de-France, France"
Pierre Coursières Sébastien Leleu Lucas Lambertini 2 autres relations que vous avez en commun,https://www.linkedin.com/in/pierrecoursi%C3%A8res/,Président de Copernic développement / Administrateur de Banque Populaire du nord (Groupe BPCE)/ Manager de transition,Lille et périphérie
Emmanuel Mansillon Sébastien Leleu Léo Spector,https://www.linkedin.com/in/emmanuel-mansillon-89543216/,Avocat associé Partner M&A chez CVS,Paris et périphérie
Julien FRAIGNEAU Sébastien Leleu Lucas Lambertini,https://www.linkedin.com/in/julien-fraigneau-4632769/,Conseil en gestion patrimoine - Tgs France Patrimoine et protection sociale,Nantes et périphérie
Gaspard de Longeaux Sébastien Leleu,https://www.linkedin.com/in/gaspard-de-longeaux-1207111/,Investisseur en capital développement,Nantes et périphérie
Jonathan DHIVER 16 k abonnés Vincent Bobin Clémence Rousseau-Dumarcet 40 autres relations que vous avez en commun,https://www.linkedin.com/in/jonathandhiver/,"Avec mes équipes, nous accompagnons des milliers de familles dans leurs objectifs de vie et d’épargne. Épargne accessible à toutes et tous dès 50€ / mois.","Paris, Île-de-France, France"
Cyril Micieli Sébastien Leleu,https://www.linkedin.com/in/cyril-micieli-38555b6/,Founder MC Markets Advisory,"Ville de Paris, Île-de-France, France"
Julien Dussaussay Sébastien Leleu Pierre Evrard,https://www.linkedin.com/in/julien-dussaussay/,Cofondateur associé LACYME / Référence Patrimoine,Paris et périphérie
Yannick BOUET Sébastien Leleu Réouven Bokobza 2 autres relations que vous avez en commun,https://www.linkedin.com/in/yannick-bouet-b912761a/,Gérant du cabinet Patrimoine 1.618,"Nîmes, Occitanie, France"
Adrien Sagnole Sébastien Leleu,https://www.linkedin.com/in/adrien-sagnole-9b168616/,Directeur Financier chez MITEM Pharma,"Saint-Cyr-l’École, Île-de-France, France"
Franck Personne Sébastien Leleu Nathan Comte,https://www.linkedin.com/in/franck-personne-3056ba1/,President at MeltOne Advisory,"Paris, Île-de-France, France"
Nicolas ONEN 2 k abonnés Arthur Waller Hervé Berville 3 autres relations que vous avez en commun Prendre un rendez-vous,https://www.linkedin.com/in/onennicolas/,"Gérant du Cabinet H360 Conseils, j'accompagne des Cadres, Dirigeants d'Entreprises, Professions Libérales, Retraités dans la gestion et l'optimisation de leur patrimoine financier et immobilier","Aix-en-Provence, Provence-Alpes-Côte d’Azur, France"
Patrice Serange Sébastien Leleu,https://www.linkedin.com/in/patriceserange/,Building and funding ventures with elite Tech talents.,Région métropolitaine de Dublin
Jean-Luc ABERT Sébastien Leleu Tiago de Vassal-Sineuil,https://www.linkedin.com/in/jean-luc-abert-9a913618/,Gérant AIC PATRIMOINE,Pau et périphérie
Nathalie CHOQUET Sébastien Leleu Jérémie Banon,https://www.linkedin.com/in/nathalie-choquet-439a0a19/,Fondateur - Gérant chez PATRIMOINE PRIVE,"Marseille, Provence-Alpes-Côte d’Azur, France"
Maxime Vermesse 3 k abonnés Sébastien Leleu Hugo Dusserre,https://www.linkedin.com/in/maximevermesse/,Directeur Général chez Meeschaert Family Office / Gestion Privée,Paris et périphérie
Emmanuel Riou Sébastien Leleu Léo Spector 5 autres relations que vous avez en commun,https://www.linkedin.com/in/emmanuelriou/,Partner Transaction Advisory Services,Paris et périphérie
Brice Lionnet Sébastien Leleu,https://www.linkedin.com/in/brice-lionnet-573941b/,CEO at Isatis Capital,Paris et périphérie
Isabelle RENAULT Sébastien Leleu Jean-philippe Reille,https://www.linkedin.com/in/isabelle-renault-31132012/,Présidente chez Groupe Hexagone & Coach Professionnelle,Paris et périphérie
